1.3203 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
145.3376 	EXP 	slider: markerPos = 1.3729166666666668
145.3539 	EXP 	slider: markerPos = 1.3729166666666668
145.3708 	EXP 	slider: markerPos = 1.3729166666666668
145.3788 	DATA 	Mouse:  Left button up, pos=(707,146)
145.3875 	EXP 	slider: markerPos = 1.3729166666666668
145.4044 	EXP 	slider: markerPos = 1.3729166666666668
145.4726 	EXP 	New trial (rep=0, index=3): {'item_no': 73, 'sentence': 'This map shows the levels of a certain type of pollution in this country:', 'question': 'How severe do you think the environmental pollution in this pointed region is?', 'correct_option': 'NA', 'granularity': 0, 'file_name': '13in', 'file_path': 'images/pointed_maps_images/13in.jpeg'}
145.4896 	DATA 	Keypress: space
145.4976 	EXP 	sentence_text: autoDraw = False
145.4976 	EXP 	image: autoDraw = False
145.4976 	EXP 	question_text: autoDraw = False
145.4976 	EXP 	slider: autoDraw = False
145.4976 	EXP 	trial_counter_text: autoDraw = False
145.4976 	EXP 	spacebar_text: autoDraw = False
145.4976 	EXP 	sentence_text: text = 'This map shows the levels of a certain type of pollution in this country:'
145.4976 	EXP 	image: image = 'images/pointed_maps_images/13in.jpeg'
145.4976 	EXP 	question_text: text = 'How severe do you think the environmental pollution in this pointed region is?'
145.4976 	EXP 	slider: markerPos = None
145.4976 	EXP 	slider: markerPos = None
145.4976 	EXP 	trial_counter_text: height = 0.025
145.4976 	EXP 	trial_counter_text: height = 0.025
145.4976 	EXP 	trial_counter_text: height = 0.025
145.4976 	EXP 	trial_counter_text: text = 'Trial 4 of 80'
145.4976 	EXP 	sentence_text: autoDraw = True
145.4976 	EXP 	image: autoDraw = True
145.4976 	EXP 	question_text: autoDraw = True
145.4976 	EXP 	slider: autoDraw = True
145.4976 	EXP 	trial_counter_text: autoDraw = True
145.4976 	EXP 	spacebar_text: autoDraw = True
145.7400 	DATA 	Mouse: Left button down, pos=(576,148)
145.7538 	EXP 	slider: markerPos = 1.1
145.7709 	EXP 	slider: markerPos = 1.1
145.7875 	EXP 	slider: markerPos = 1.1
145.8039 	EXP 	slider: markerPos = 1.1
145.8207 	EXP 	slider: markerPos = 1.1
145.8373 	EXP 	slider: markerPos = 1.1
145.8446 	DATA 	Mouse:  Left button up, pos=(576,148)
145.8537 	EXP 	slider: markerPos = 1.1
145.8707 	EXP 	slider: markerPos = 1.1
145.9394 	EXP 	New trial (rep=0, index=4): {'item_no': 31, 'sentence': 'This map shows the levels of a certain type of pollution in this country:', 'question': 'How severe do you think the environmental pollution in this pointed region is?', 'correct_option': 'NA', 'granularity': 0, 'file_name': '11in', 'file_path': 'images/pointed_maps_images/11in.jpeg'}
145.9565 	DATA 	Keypress: space
145.9647 	EXP 	sentence_text: autoDraw = False
145.9647 	EXP 	image: autoDraw = False
145.9647 	EXP 	question_text: autoDraw = False
145.9647 	EXP 	slider: autoDraw = False
145.9647 	EXP 	trial_counter_text: autoDraw = False
145.9647 	EXP 	spacebar_text: autoDraw = False
145.9647 	EXP 	sentence_text: text = 'This map shows the levels of a certain type of pollution in this country:'
145.9647 	EXP 	image: image = 'images/pointed_maps_images/11in.jpeg'
145.9647 	EXP 	question_text: text = 'How severe do you think the environmental pollution in this pointed region is?'
145.9647 	EXP 	slider: markerPos = None
145.9647 	EXP 	slider: markerPos = None
145.9647 	EXP 	trial_counter_text: height = 0.025
145.9647 	EXP 	trial_counter_text: height = 0.025
145.9647 	EXP 	trial_counter_text: height = 0.025
145.9647 	EXP 	trial_counter_text: text = 'Trial 5 of 80'
145.9647 	EXP 	sentence_text: autoDraw = True
145.9647 	EXP 	image: autoDraw = True
145.9647 	EXP 	question_text: autoDraw = True
145.9647 	EXP 	slider: autoDraw = True
145.9647 	EXP 	trial_counter_text: autoDraw = True
145.9647 	EXP 	spacebar_text: autoDraw = True
146.3941 	DATA 	Mouse: Left button down, pos=(708,152)
146.4207 	EXP 	slider: markerPos = 1.375
146.4377 	EXP 	slider: markerPos = 1.375
146.4540 	EXP 	slider: markerPos = 1.375
146.4708 	EXP 	slider: markerPos = 1.375
146.4790 	DATA 	Mouse:  Left button up, pos=(708,152)
146.4876 	EXP 	slider: markerPos = 1.375
146.5039 	EXP 	slider: markerPos = 1.375
146.6562 	EXP 	New trial (rep=0, index=5): {'item_no': 64, 'sentence': 'This map shows the levels of a certain type of pollution in this country:', 'question': 'How severe do you think the environmental pollution in this pointed region is?', 'correct_option': 'NA', 'granularity': 0, 'file_name': '4is', 'file_path': 'images/pointed_maps_images/4is.jpeg'}
146.6731 	DATA 	Keypress: space
146.6817 	EXP 	sentence_text: autoDraw = False
146.6817 	EXP 	image: autoDraw = False
146.6817 	EXP 	question_text: autoDraw = False
146.6817 	EXP 	slider: autoDraw = False
146.6817 	EXP 	trial_counter_text: autoDraw = False
146.6817 	EXP 	spacebar_text: autoDraw = False
146.6817 	EXP 	sentence_text: text = 'This map shows the levels of a certain type of pollution in this country:'
146.6817 	EXP 	image: image = 'images/pointed_maps_images/4is.jpeg'
146.6817 	EXP 	question_text: text = 'How severe do you think the environmental pollution in this pointed region is?'
146.6817 	EXP 	slider: markerPos = None
146.6817 	EXP 	slider: markerPos = None
146.6817 	EXP 	trial_counter_text: height = 0.025
146.6817 	EXP 	trial_counter_text: height = 0.025
146.6817 	EXP 	trial_counter_text: height = 0.025
146.6817 	EXP 	trial_counter_text: text = 'Trial 6 of 80'
146.6817 	EXP 	sentence_text: autoDraw = True
146.6817 	EXP 	image: autoDraw = True
146.6817 	EXP 	question_text: autoDraw = True
146.6817 	EXP 	slider: autoDraw = True
146.6817 	EXP 	trial_counter_text: autoDraw = True
146.6817 	EXP 	spacebar_text: autoDraw = True
147.0069 	DATA 	Mouse: Left button down, pos=(862,142)
147.0206 	EXP 	slider: markerPos = 1.6958333333333333
147.0376 	EXP 	slider: markerPos = 1.6958333333333333
147.0540 	EXP 	slider: markerPos = 1.6958333333333333
147.0708 	EXP 	slider: markerPos = 1.6958333333333333
147.0878 	EXP 	slider: markerPos = 1.6958333333333333
147.0903 	DATA 	Mouse:  Left button up, pos=(862,142)
147.1039 	EXP 	slider: markerPos = 1.6958333333333333
147.2967 	DATA 	Keypress: space
147.3062 	EXP 	New trial (rep=0, index=6): {'item_no': 62, 'sentence': 'This map shows the levels of a certain type of pollution in this country:', 'question': 'How severe do you think the environmental pollution in this pointed region is?', 'correct_option': 'NA', 'granularity': 0, 'file_name': '2cs', 'file_path': 'images/pointed_maps_images/2cs.jpeg'}
147.3301 	EXP 	sentence_text: autoDraw = False
147.3301 	EXP 	image: autoDraw = False
147.3301 	EXP 	question_text: autoDraw = False
147.3301 	EXP 	slider: autoDraw = False
147.3301 	EXP 	trial_counter_text: autoDraw = False
147.3301 	EXP 	spacebar_text: autoDraw = False
147.3301 	EXP 	sentence_text: text = 'This map shows the levels of a certain type of pollution in this country:'
147.3301 	EXP 	image: image = 'images/pointed_maps_images/2cs.jpeg'
147.3301 	EXP 	question_text: text = 'How severe do you think the environmental pollution in this pointed region is?'
147.3301 	EXP 	slider: markerPos = None
147.3301 	EXP 	slider: markerPos = None
147.3301 	EXP 	trial_counter_text: height = 0.025
147.3301 	EXP 	trial_counter_text: height = 0.025
147.3301 	EXP 	trial_counter_text: height = 0.025
147.3301 	EXP 	trial_counter_text: text = 'Trial 7 of 80'
147.3301 	EXP 	sentence_text: autoDraw = True
147.3301 	EXP 	image: autoDraw = True
147.3301 	EXP 	question_text: autoDraw = True
147.3301 	EXP 	slider: autoDraw = True
147.3301 	EXP 	trial_counter_text: autoDraw = True
147.3301 	EXP 	spacebar_text: autoDraw = True
147.7943 	DATA 	Mouse: Left button down, pos=(981,139)
147.8208 	EXP 	slider: markerPos = 1.94375
147.8375 	EXP 	slider: markerPos = 1.94375
147.8538 	EXP 	slider: markerPos = 1.94375
147.8709 	EXP 	slider: markerPos = 1.94375
147.8877 	EXP 	slider: markerPos = 1.94375
147.8903 	DATA 	Mouse:  Left button up, pos=(981,139)
147.9039 	EXP 	slider: markerPos = 1.94375
148.0802 	DATA 	Keypress: space
148.0892 	EXP 	New trial (rep=0, index=7): {'item_no': 14, 'sentence': 'This map shows the levels of a certain type of pollution in this country:', 'question': 'How severe do you think the environmental pollution in this pointed region is?', 'correct_option': 'NA', 'granularity': 0, 'file_name': '14cn', 'file_path': 'images/pointed_maps_images/14cn.jpeg'}
148.1124 	EXP 	sentence_text: autoDraw = False
148.1124 	EXP 	image: autoDraw = False
148.1124 	EXP 	question_text: autoDraw = False
148.1124 	EXP 	slider: autoDraw = False
148.1124 	EXP 	trial_counter_text: autoDraw = False
148.1124 	EXP 	spacebar_text: autoDraw = False
148.1124 	EXP 	sentence_text: text = 'This map shows the levels of a certain type of pollution in this country:'
148.1124 	EXP 	image: image = 'images/pointed_maps_images/14cn.jpeg'
148.1124 	EXP 	question_text: text = 'How severe do you think the environmental pollution in this pointed region is?'
148.1124 	EXP 	slider: markerPos = None
148.1124 	EXP 	slider: markerPos = None
148.1124 	EXP 	trial_counter_text: height = 0.025
148.1124 	EXP 	trial_counter_text: height = 0.025
148.1124 	EXP 	trial_counter_text: height = 0.025
148.1124 	EXP 	trial_counter_text: text = 'Trial 8 of 80'
148.1124 	EXP 	sentence_text: autoDraw = True
148.1124 	EXP 	image: autoDraw = True
148.1124 	EXP 	question_text: autoDraw = True
148.1124 	EXP 	slider: autoDraw = True
148.1124 	EXP 	trial_counter_text: autoDraw = True
148.1124 	EXP 	spacebar_text: autoDraw = True
148.5101 	DATA 	Mouse: Left button down, pos=(853,132)
148.5377 	EXP 	slider: markerPos = 1.6770833333333335
148.5546 	EXP 	slider: markerPos = 1.6770833333333335
148.5709 	EXP 	slider: markerPos = 1.6770833333333335
148.5874 	EXP 	slider: markerPos = 1.6770833333333335
148.6041 	EXP 	slider: markerPos = 1.6770833333333335
148.6208 	EXP 	slider: markerPos = 1.6770833333333335
148.6377 	EXP 	slider: markerPos = 1.6770833333333335
148.6401 	DATA 	Mouse:  Left button up, pos=(853,132)
148.6540 	EXP 	slider: markerPos = 1.6770833333333335
148.8724 	EXP 	New trial (rep=0, index=8): {'item_no': 46, 'sentence': 'This map shows the levels of a certain type of pollution in this country:', 'question': 'How severe do you think the environmental pollution in this pointed region is?', 'correct_option': 'NA', 'granularity': 0, 'file_name': '6in', 'file_path': 'images/pointed_maps_images/6in.jpeg'}
148.8908 	DATA 	Keypress: space
148.8987 	EXP 	sentence_text: autoDraw = False
148.8987 	EXP 	image: autoDraw = False
148.8987 	EXP 	question_text: autoDraw = False
148.8987 	EXP 	slider: autoDraw = False
148.8987 	EXP 	trial_counter_text: autoDraw = False
148.8987 	EXP 	spacebar_text: autoDraw = False
148.8987 	EXP 	sentence_text: text = 'This map shows the levels of a certain type of pollution in this country:'
148.8987 	EXP 	image: image = 'images/pointed_maps_images/6in.jpeg'
148.8987 	EXP 	question_text: text = 'How severe do you think the environmental pollution in this pointed region is?'
148.8987 	EXP 	slider: markerPos = None
148.8987 	EXP 	slider: markerPos = None
148.8987 	EXP 	trial_counter_text: height = 0.025
148.8987 	EXP 	trial_counter_text: height = 0.025
148.8987 	EXP 	trial_counter_text: height = 0.025
148.8987 	EXP 	trial_counter_text: text = 'Trial 9 of 80'
148.8987 	EXP 	sentence_text: autoDraw = True
148.8987 	EXP 	image: autoDraw = True
148.8987 	EXP 	question_text: autoDraw = True
148.8987 	EXP 	slider: autoDraw = True
148.8987 	EXP 	trial_counter_text: autoDraw = True
148.8987 	EXP 	spacebar_text: autoDraw = True
149.4399 	DATA 	Mouse: Left button down, pos=(668,130)
149.4538 	EXP 	slider: markerPos = 1.2916666666666665
149.4707 	EXP 	slider: markerPos = 1.2916666666666665
149.4872 	EXP 	slider: markerPos = 1.2916666666666665
149.5037 	EXP 	slider: markerPos = 1.2916666666666665
149.5204 	EXP 	slider: markerPos = 1.2916666666666665
149.5264 	DATA 	Mouse:  Left button up, pos=(668,130)
149.5370 	EXP 	slider: markerPos = 1.2916666666666665
149.5538 	EXP 	slider: markerPos = 1.2916666666666665
149.6557 	EXP 	New trial (rep=0, index=9): {'item_no': 48, 'sentence': 'This map shows the levels of a certain type of pollution in this country:', 'question': 'How severe do you think the environmental pollution in this pointed region is?', 'correct_option': 'NA', 'granularity': 0, 'file_name': '8cn', 'file_path': 'images/pointed_maps_images/8cn.jpeg'}
149.6728 	DATA 	Keypress: space
149.6813 	EXP 	sentence_text: autoDraw = False
149.6813 	EXP 	image: autoDraw = False
149.6813 	EXP 	question_text: autoDraw = False
149.6813 	EXP 	slider: autoDraw = False
149.6813 	EXP 	trial_counter_text: autoDraw = False
149.6813 	EXP 	spacebar_text: autoDraw = False
149.6813 	EXP 	sentence_text: text = 'This map shows the levels of a certain type of pollution in this country:'
149.6813 	EXP 	image: image = 'images/pointed_maps_images/8cn.jpeg'
149.6813 	EXP 	question_text: text = 'How severe do you think the environmental pollution in this pointed region is?'
149.6813 	EXP 	slider: markerPos = None
149.6813 	EXP 	slider: markerPos = None
149.6813 	EXP 	trial_counter_text: height = 0.025
149.6813 	EXP 	trial_counter_text: height = 0.025
149.6813 	EXP 	trial_counter_text: height = 0.025
149.6813 	EXP 	trial_counter_text: text = 'Trial 10 of 80'
149.6813 	EXP 	sentence_text: autoDraw = True
149.6813 	EXP 	image: autoDraw = True
149.6813 	EXP 	question_text: autoDraw = True
149.6813 	EXP 	slider: autoDraw = True
149.6813 	EXP 	trial_counter_text: autoDraw = True
149.6813 	EXP 	spacebar_text: autoDraw = True
150.2443 	DATA 	Mouse: Left button down, pos=(745,136)
150.2708 	EXP 	slider: markerPos = 1.4520833333333334
150.2876 	EXP 	slider: markerPos = 1.4520833333333334
150.3040 	EXP 	slider: markerPos = 1.4520833333333334
150.3207 	EXP 	slider: markerPos = 1.4520833333333334
150.3374 	EXP 	slider: markerPos = 1.4520833333333334
150.3540 	EXP 	slider: markerPos = 1.4520833333333334
150.3562 	DATA 	Mouse:  Left button up, pos=(745,136)
150.3708 	EXP 	slider: markerPos = 1.4520833333333334
150.4555 	EXP 	New trial (rep=0, index=10): {'item_no': 75, 'sentence': 'This map shows the levels of a certain type of pollution in this country:', 'question': 'How severe do you think the environmental pollution in this pointed region is?', 'correct_option': 'NA', 'granularity': 0, 'file_name': '15cn', 'file_path': 'images/pointed_maps_images/15cn.jpeg'}
150.4724 	DATA 	Keypress: space
150.4805 	EXP 	sentence_text: autoDraw = False
150.4805 	EXP 	image: autoDraw = False
150.4805 	EXP 	question_text: autoDraw = False
150.4805 	EXP 	slider: autoDraw = False
150.4805 	EXP 	trial_counter_text: autoDraw = False
150.4805 	EXP 	spacebar_text: autoDraw = False
150.4805 	EXP 	sentence_text: text = 'This map shows the levels of a certain type of pollution in this country:'
150.4805 	EXP 	image: image = 'images/pointed_maps_images/15cn.jpeg'
150.4805 	EXP 	question_text: text = 'How severe do you think the environmental pollution in this pointed region is?'
150.4805 	EXP 	slider: markerPos = None
150.4805 	EXP 	slider: markerPos = None
150.4805 	EXP 	trial_counter_text: height = 0.025
150.4805 	EXP 	trial_counter_text: height = 0.025
150.4805 	EXP 	trial_counter_text: height = 0.025
150.4805 	EXP 	trial_counter_text: text = 'Trial 11 of 80'
150.4805 	EXP 	sentence_text: autoDraw = True
150.4805 	EXP 	image: autoDraw = True
150.4805 	EXP 	question_text: autoDraw = True
150.4805 	EXP 	slider: autoDraw = True
150.4805 	EXP 	trial_counter_text: autoDraw = True
150.4805 	EXP 	spacebar_text: autoDraw = True
150.8925 	DATA 	Mouse: Left button down, pos=(762,126)
150.9210 	EXP 	slider: markerPos = 1.4875
150.9376 	EXP 	slider: markerPos = 1.4875
150.9538 	EXP 	slider: markerPos = 1.4875
150.9705 	EXP 	slider: markerPos = 1.4875
150.9872 	EXP 	slider: markerPos = 1.4875
150.9939 	DATA 	Mouse:  Left button up, pos=(762,126)
151.0044 	EXP 	slider: markerPos = 1.4875
151.0207 	EXP 	slider: markerPos = 1.4875
151.0722 	EXP 	New trial (rep=0, index=11): {'item_no': 77, 'sentence': 'This map shows the levels of a certain type of pollution in this country:', 'question': 'How severe do you think the environmental pollution in this pointed region is?', 'correct_option': 'NA', 'granularity': 0, 'file_name': '17in', 'file_path': 'images/pointed_maps_images/17in.jpeg'}
151.0890 	DATA 	Keypress: space
151.0969 	EXP 	sentence_text: autoDraw = False
151.0969 	EXP 	image: autoDraw = False
151.0969 	EXP 	question_text: autoDraw = False
151.0969 	EXP 	slider: autoDraw = False
151.0969 	EXP 	trial_counter_text: autoDraw = False
151.0969 	EXP 	spacebar_text: autoDraw = False
151.0969 	EXP 	sentence_text: text = 'This map shows the levels of a certain type of pollution in this country:'
151.0969 	EXP 	image: image = 'images/pointed_maps_images/17in.jpeg'
151.0969 	EXP 	question_text: text = 'How severe do you think the environmental pollution in this pointed region is?'
151.0969 	EXP 	slider: markerPos = None
151.0969 	EXP 	slider: markerPos = None
151.0969 	EXP 	trial_counter_text: height = 0.025
151.0969 	EXP 	trial_counter_text: height = 0.025
151.0969 	EXP 	trial_counter_text: height = 0.025
151.0969 	EXP 	trial_counter_text: text = 'Trial 12 of 80'
151.0969 	EXP 	sentence_text: autoDraw = True
151.0969 	EXP 	image: autoDraw = True
151.0969 	EXP 	question_text: autoDraw = True
151.0969 	EXP 	slider: autoDraw = True
151.0969 	EXP 	trial_counter_text: autoDraw = True
151.0969 	EXP 	spacebar_text: autoDraw = True
151.5404 	DATA 	Mouse: Left button down, pos=(651,134)
151.5540 	EXP 	slider: markerPos = 1.25625
151.5707 	EXP 	slider: markerPos = 1.25625
151.5874 	EXP 	slider: markerPos = 1.25625
151.6039 	EXP 	slider: markerPos = 1.25625
151.6210 	EXP 	slider: markerPos = 1.25625
151.6376 	EXP 	slider: markerPos = 1.25625
151.6540 	EXP 	slider: markerPos = 1.25625
151.6563 	DATA 	Mouse:  Left button up, pos=(651,134)
151.6709 	EXP 	slider: markerPos = 1.25625
151.7056 	EXP 	New trial (rep=0, index=12): {'item_no': 45, 'sentence': 'This map shows the levels of a certain type of pollution in this country:', 'question': 'How severe do you think the environmental pollution in this pointed region is?', 'correct_option': 'NA', 'granularity': 0, 'file_name': '5is', 'file_path': 'images/pointed_maps_images/5is.jpeg'}
151.7223 	DATA 	Keypress: space
151.7305 	EXP 	sentence_text: autoDraw = False
151.7305 	EXP 	image: autoDraw = False
