1.1487 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
829.0721 	EXP 	question_text: autoDraw = False
829.0721 	EXP 	slider: autoDraw = False
829.0721 	EXP 	trial_counter_text: autoDraw = False
829.0721 	EXP 	spacebar_text: autoDraw = False
829.0721 	EXP 	sentence_text: text = 'This map shows the levels of a certain type of pollution in this country:'
829.0721 	EXP 	image: image = 'images/pointed_maps_images/11in.jpeg'
829.0721 	EXP 	question_text: text = 'How severe do you think the environmental pollution in this pointed region is?'
829.0721 	EXP 	slider: markerPos = None
829.0721 	EXP 	slider: markerPos = None
829.0721 	EXP 	trial_counter_text: height = 0.025
829.0721 	EXP 	trial_counter_text: height = 0.025
829.0721 	EXP 	trial_counter_text: height = 0.025
829.0721 	EXP 	trial_counter_text: text = 'Trial 34 of 80'
829.0721 	EXP 	sentence_text: autoDraw = True
829.0721 	EXP 	image: autoDraw = True
829.0721 	EXP 	question_text: autoDraw = True
829.0721 	EXP 	slider: autoDraw = True
829.0721 	EXP 	trial_counter_text: autoDraw = True
829.0721 	EXP 	spacebar_text: autoDraw = True
829.3647 	DATA 	Mouse: Left button down, pos=(626,139)
829.3791 	EXP 	slider: markerPos = 1.2041666666666666
829.3959 	EXP 	slider: markerPos = 1.2041666666666666
829.4124 	EXP 	slider: markerPos = 1.2041666666666666
829.4292 	EXP 	slider: markerPos = 1.2041666666666666
829.4457 	EXP 	slider: markerPos = 1.2041666666666666
829.4623 	EXP 	slider: markerPos = 1.2041666666666666
829.4703 	DATA 	Mouse:  Left button up, pos=(626,139)
829.4792 	EXP 	slider: markerPos = 1.2041666666666666
829.4959 	EXP 	slider: markerPos = 1.2041666666666666
829.5474 	EXP 	New trial (rep=0, index=34): {'item_no': 65, 'sentence': 'This map shows the levels of a certain type of pollution in this country:', 'question': 'How severe do you think the environmental pollution in this pointed region is?', 'correct_option': 'NA', 'granularity': 0, 'file_name': '5in', 'file_path': 'images/pointed_maps_images/5in.jpeg'}
829.5659 	DATA 	Keypress: space
829.5742 	EXP 	sentence_text: autoDraw = False
829.5742 	EXP 	image: autoDraw = False
829.5742 	EXP 	question_text: autoDraw = False
829.5742 	EXP 	slider: autoDraw = False
829.5742 	EXP 	trial_counter_text: autoDraw = False
829.5742 	EXP 	spacebar_text: autoDraw = False
829.5742 	EXP 	sentence_text: text = 'This map shows the levels of a certain type of pollution in this country:'
829.5742 	EXP 	image: image = 'images/pointed_maps_images/5in.jpeg'
829.5742 	EXP 	question_text: text = 'How severe do you think the environmental pollution in this pointed region is?'
829.5742 	EXP 	slider: markerPos = None
829.5742 	EXP 	slider: markerPos = None
829.5742 	EXP 	trial_counter_text: height = 0.025
829.5742 	EXP 	trial_counter_text: height = 0.025
829.5742 	EXP 	trial_counter_text: height = 0.025
829.5742 	EXP 	trial_counter_text: text = 'Trial 35 of 80'
829.5742 	EXP 	sentence_text: autoDraw = True
829.5742 	EXP 	image: autoDraw = True
829.5742 	EXP 	question_text: autoDraw = True
829.5742 	EXP 	slider: autoDraw = True
829.5742 	EXP 	trial_counter_text: autoDraw = True
829.5742 	EXP 	spacebar_text: autoDraw = True
829.8149 	DATA 	Mouse: Left button down, pos=(626,139)
829.8292 	EXP 	slider: markerPos = 1.2041666666666666
829.8453 	EXP 	slider: markerPos = 1.2041666666666666
829.8623 	EXP 	slider: markerPos = 1.2041666666666666
829.8789 	EXP 	slider: markerPos = 1.2041666666666666
829.8889 	DATA 	Keypress: space
829.8953 	EXP 	slider: markerPos = 1.2041666666666666
829.9123 	EXP 	slider: markerPos = 1.2041666666666666
829.9147 	DATA 	Mouse:  Left button up, pos=(626,139)
829.9292 	EXP 	slider: markerPos = 1.2041666666666666
830.0155 	DATA 	Mouse: Left button down, pos=(626,139)
830.0291 	EXP 	slider: markerPos = 1.2041666666666666
830.0459 	EXP 	slider: markerPos = 1.2041666666666666
830.0621 	EXP 	slider: markerPos = 1.2041666666666666
830.0640 	EXP 	New trial (rep=0, index=35): {'item_no': 27, 'sentence': 'This map shows the levels of a certain type of pollution in this country:', 'question': 'How severe do you think the environmental pollution in this pointed region is?', 'correct_option': 'NA', 'granularity': 0, 'file_name': '7in', 'file_path': 'images/pointed_maps_images/7in.jpeg'}
830.0810 	DATA 	Keypress: space
830.0818 	DATA 	Mouse:  Left button up, pos=(626,139)
830.0901 	EXP 	sentence_text: autoDraw = False
830.0901 	EXP 	image: autoDraw = False
830.0901 	EXP 	question_text: autoDraw = False
830.0901 	EXP 	slider: autoDraw = False
830.0901 	EXP 	trial_counter_text: autoDraw = False
830.0901 	EXP 	spacebar_text: autoDraw = False
830.0901 	EXP 	sentence_text: text = 'This map shows the levels of a certain type of pollution in this country:'
830.0901 	EXP 	image: image = 'images/pointed_maps_images/7in.jpeg'
830.0901 	EXP 	question_text: text = 'How severe do you think the environmental pollution in this pointed region is?'
830.0901 	EXP 	slider: markerPos = None
830.0901 	EXP 	slider: markerPos = None
830.0901 	EXP 	trial_counter_text: height = 0.025
830.0901 	EXP 	trial_counter_text: height = 0.025
830.0901 	EXP 	trial_counter_text: height = 0.025
830.0901 	EXP 	trial_counter_text: text = 'Trial 36 of 80'
830.0901 	EXP 	sentence_text: autoDraw = True
830.0901 	EXP 	image: autoDraw = True
830.0901 	EXP 	question_text: autoDraw = True
830.0901 	EXP 	slider: autoDraw = True
830.0901 	EXP 	trial_counter_text: autoDraw = True
830.0901 	EXP 	spacebar_text: autoDraw = True
830.1816 	DATA 	Mouse: Left button down, pos=(626,139)
830.1959 	EXP 	slider: markerPos = 1.2041666666666666
830.2123 	EXP 	slider: markerPos = 1.2041666666666666
830.2289 	EXP 	slider: markerPos = 1.2041666666666666
830.2330 	DATA 	Keypress: space
830.2458 	EXP 	slider: markerPos = 1.2041666666666666
830.2478 	DATA 	Mouse:  Left button up, pos=(626,139)
830.2625 	EXP 	slider: markerPos = 1.2041666666666666
830.3316 	DATA 	Mouse: Left button down, pos=(626,139)
830.3459 	EXP 	slider: markerPos = 1.2041666666666666
830.3625 	EXP 	slider: markerPos = 1.2041666666666666
830.3791 	EXP 	slider: markerPos = 1.2041666666666666
830.3957 	EXP 	slider: markerPos = 1.2041666666666666
830.4061 	DATA 	Keypress: space
830.4123 	EXP 	slider: markerPos = 1.2041666666666666
830.4143 	EXP 	New trial (rep=0, index=36): {'item_no': 66, 'sentence': 'This map shows the levels of a certain type of pollution in this country:', 'question': 'How severe do you think the environmental pollution in this pointed region is?', 'correct_option': 'NA', 'granularity': 0, 'file_name': '6cs', 'file_path': 'images/pointed_maps_images/6cs.jpeg'}
830.4297 	DATA 	Mouse:  Left button up, pos=(626,139)
830.4382 	EXP 	sentence_text: autoDraw = False
830.4382 	EXP 	image: autoDraw = False
830.4382 	EXP 	question_text: autoDraw = False
830.4382 	EXP 	slider: autoDraw = False
830.4382 	EXP 	trial_counter_text: autoDraw = False
830.4382 	EXP 	spacebar_text: autoDraw = False
830.4382 	EXP 	sentence_text: text = 'This map shows the levels of a certain type of pollution in this country:'
830.4382 	EXP 	image: image = 'images/pointed_maps_images/6cs.jpeg'
830.4382 	EXP 	question_text: text = 'How severe do you think the environmental pollution in this pointed region is?'
830.4382 	EXP 	slider: markerPos = None
830.4382 	EXP 	slider: markerPos = None
830.4382 	EXP 	trial_counter_text: height = 0.025
830.4382 	EXP 	trial_counter_text: height = 0.025
830.4382 	EXP 	trial_counter_text: height = 0.025
830.4382 	EXP 	trial_counter_text: text = 'Trial 37 of 80'
830.4382 	EXP 	sentence_text: autoDraw = True
830.4382 	EXP 	image: autoDraw = True
830.4382 	EXP 	question_text: autoDraw = True
830.4382 	EXP 	slider: autoDraw = True
830.4382 	EXP 	trial_counter_text: autoDraw = True
830.4382 	EXP 	spacebar_text: autoDraw = True
830.5487 	DATA 	Mouse: Left button down, pos=(640,139)
830.5622 	EXP 	slider: markerPos = 1.2333333333333334
830.5662 	DATA 	Keypress: space
830.5793 	EXP 	slider: markerPos = 1.2333333333333334
830.5957 	EXP 	slider: markerPos = 1.2333333333333334
830.6123 	EXP 	slider: markerPos = 1.2333333333333334
830.6292 	EXP 	slider: markerPos = 1.2333333333333334
830.6458 	EXP 	slider: markerPos = 1.2333333333333334
830.6482 	DATA 	Mouse:  Left button up, pos=(640,139)
830.6625 	EXP 	slider: markerPos = 1.2333333333333334
830.7396 	DATA 	Keypress: space
830.7477 	EXP 	New trial (rep=0, index=37): {'item_no': 37, 'sentence': 'This map shows the levels of a certain type of pollution in this country:', 'question': 'How severe do you think the environmental pollution in this pointed region is?', 'correct_option': 'NA', 'granularity': 0, 'file_name': '17cn', 'file_path': 'images/pointed_maps_images/17cn.jpeg'}
830.7705 	EXP 	sentence_text: autoDraw = False
830.7705 	EXP 	image: autoDraw = False
830.7705 	EXP 	question_text: autoDraw = False
830.7705 	EXP 	slider: autoDraw = False
830.7705 	EXP 	trial_counter_text: autoDraw = False
830.7705 	EXP 	spacebar_text: autoDraw = False
830.7705 	EXP 	sentence_text: text = 'This map shows the levels of a certain type of pollution in this country:'
830.7705 	EXP 	image: image = 'images/pointed_maps_images/17cn.jpeg'
830.7705 	EXP 	question_text: text = 'How severe do you think the environmental pollution in this pointed region is?'
830.7705 	EXP 	slider: markerPos = None
830.7705 	EXP 	slider: markerPos = None
830.7705 	EXP 	trial_counter_text: height = 0.025
830.7705 	EXP 	trial_counter_text: height = 0.025
830.7705 	EXP 	trial_counter_text: height = 0.025
830.7705 	EXP 	trial_counter_text: text = 'Trial 38 of 80'
830.7705 	EXP 	sentence_text: autoDraw = True
830.7705 	EXP 	image: autoDraw = True
830.7705 	EXP 	question_text: autoDraw = True
830.7705 	EXP 	slider: autoDraw = True
830.7705 	EXP 	trial_counter_text: autoDraw = True
830.7705 	EXP 	spacebar_text: autoDraw = True
830.8504 	DATA 	Mouse: Left button down, pos=(664,139)
830.8791 	EXP 	slider: markerPos = 1.2833333333333332
830.8956 	EXP 	slider: markerPos = 1.2833333333333332
830.9122 	EXP 	slider: markerPos = 1.2833333333333332
830.9172 	DATA 	Keypress: space
830.9178 	DATA 	Mouse:  Left button up, pos=(664,139)
830.9293 	EXP 	slider: markerPos = 1.2833333333333332
831.0881 	DATA 	Keypress: space
831.0975 	EXP 	New trial (rep=0, index=38): {'item_no': 68, 'sentence': 'This map shows the levels of a certain type of pollution in this country:', 'question': 'How severe do you think the environmental pollution in this pointed region is?', 'correct_option': 'NA', 'granularity': 0, 'file_name': '8is', 'file_path': 'images/pointed_maps_images/8is.jpeg'}
831.1173 	DATA 	Mouse: Left button down, pos=(796,139)
831.1216 	EXP 	sentence_text: autoDraw = False
831.1216 	EXP 	image: autoDraw = False
831.1216 	EXP 	question_text: autoDraw = False
831.1216 	EXP 	slider: autoDraw = False
831.1216 	EXP 	trial_counter_text: autoDraw = False
831.1216 	EXP 	spacebar_text: autoDraw = False
831.1216 	EXP 	sentence_text: text = 'This map shows the levels of a certain type of pollution in this country:'
831.1216 	EXP 	image: image = 'images/pointed_maps_images/8is.jpeg'
831.1216 	EXP 	question_text: text = 'How severe do you think the environmental pollution in this pointed region is?'
831.1216 	EXP 	slider: markerPos = None
831.1216 	EXP 	slider: markerPos = None
831.1216 	EXP 	trial_counter_text: height = 0.025
831.1216 	EXP 	trial_counter_text: height = 0.025
831.1216 	EXP 	trial_counter_text: height = 0.025
831.1216 	EXP 	trial_counter_text: text = 'Trial 39 of 80'
831.1216 	EXP 	sentence_text: autoDraw = True
831.1216 	EXP 	image: autoDraw = True
831.1216 	EXP 	question_text: autoDraw = True
831.1216 	EXP 	slider: autoDraw = True
831.1216 	EXP 	trial_counter_text: autoDraw = True
831.1216 	EXP 	spacebar_text: autoDraw = True
831.1317 	EXP 	slider: markerPos = 1.5583333333333333
831.1454 	EXP 	slider: markerPos = 1.5583333333333333
831.1624 	EXP 	slider: markerPos = 1.5583333333333333
831.1787 	EXP 	slider: markerPos = 1.5583333333333333
831.1810 	DATA 	Mouse:  Left button up, pos=(796,139)
831.1958 	EXP 	slider: markerPos = 1.5583333333333333
831.2680 	DATA 	Keypress: space
831.2806 	EXP 	New trial (rep=0, index=39): {'item_no': 72, 'sentence': 'This map shows the levels of a certain type of pollution in this country:', 'question': 'How severe do you think the environmental pollution in this pointed region is?', 'correct_option': 'NA', 'granularity': 0, 'file_name': '12is', 'file_path': 'images/pointed_maps_images/12is.jpeg'}
831.3041 	EXP 	sentence_text: autoDraw = False
831.3041 	EXP 	image: autoDraw = False
831.3041 	EXP 	question_text: autoDraw = False
831.3041 	EXP 	slider: autoDraw = False
831.3041 	EXP 	trial_counter_text: autoDraw = False
831.3041 	EXP 	spacebar_text: autoDraw = False
831.3041 	EXP 	sentence_text: text = 'This map shows the levels of a certain type of pollution in this country:'
831.3041 	EXP 	image: image = 'images/pointed_maps_images/12is.jpeg'
831.3041 	EXP 	question_text: text = 'How severe do you think the environmental pollution in this pointed region is?'
831.3041 	EXP 	slider: markerPos = None
831.3041 	EXP 	slider: markerPos = None
831.3041 	EXP 	trial_counter_text: height = 0.025
831.3041 	EXP 	trial_counter_text: height = 0.025
831.3041 	EXP 	trial_counter_text: height = 0.025
831.3041 	EXP 	trial_counter_text: text = 'Trial 40 of 80'
831.3041 	EXP 	sentence_text: autoDraw = True
831.3041 	EXP 	image: autoDraw = True
831.3041 	EXP 	question_text: autoDraw = True
831.3041 	EXP 	slider: autoDraw = True
831.3041 	EXP 	trial_counter_text: autoDraw = True
831.3041 	EXP 	spacebar_text: autoDraw = True
831.4670 	DATA 	Keypress: space
831.4848 	DATA 	Mouse: Left button down, pos=(796,139)
831.5118 	EXP 	slider: markerPos = 1.5583333333333333
831.5288 	EXP 	slider: markerPos = 1.5583333333333333
831.5456 	EXP 	slider: markerPos = 1.5583333333333333
831.5478 	DATA 	Mouse:  Left button up, pos=(796,139)
831.5621 	EXP 	slider: markerPos = 1.5583333333333333
831.6645 	EXP 	New trial (rep=0, index=40): {'item_no': 25, 'sentence': 'This map shows the levels of a certain type of pollution in this country:', 'question': 'How severe do you think the environmental pollution in this pointed region is?', 'correct_option': 'NA', 'granularity': 0, 'file_name': '5cn', 'file_path': 'images/pointed_maps_images/5cn.jpeg'}
831.6851 	DATA 	Keypress: space
831.6952 	EXP 	sentence_text: autoDraw = False
831.6952 	EXP 	image: autoDraw = False
831.6952 	EXP 	question_text: autoDraw = False
831.6952 	EXP 	slider: autoDraw = False
831.6952 	EXP 	trial_counter_text: autoDraw = False
831.6952 	EXP 	spacebar_text: autoDraw = False
831.6952 	EXP 	sentence_text: text = 'This map shows the levels of a certain type of pollution in this country:'
831.6952 	EXP 	image: image = 'images/pointed_maps_images/5cn.jpeg'
831.6952 	EXP 	question_text: text = 'How severe do you think the environmental pollution in this pointed region is?'
831.6952 	EXP 	slider: markerPos = None
831.6952 	EXP 	slider: markerPos = None
831.6952 	EXP 	trial_counter_text: height = 0.025
831.6952 	EXP 	trial_counter_text: height = 0.025
831.6952 	EXP 	trial_counter_text: height = 0.025
831.6952 	EXP 	trial_counter_text: text = 'Trial 41 of 80'
831.6952 	EXP 	sentence_text: autoDraw = True
831.6952 	EXP 	image: autoDraw = True
831.6952 	EXP 	question_text: autoDraw = True
831.6952 	EXP 	slider: autoDraw = True
831.6952 	EXP 	trial_counter_text: autoDraw = True
831.6952 	EXP 	spacebar_text: autoDraw = True
831.7697 	DATA 	Mouse: Left button down, pos=(885,139)
831.7955 	EXP 	slider: markerPos = 1.74375
831.8123 	EXP 	slider: markerPos = 1.74375
831.8286 	EXP 	slider: markerPos = 1.74375
831.8452 	EXP 	slider: markerPos = 1.74375
831.8521 	DATA 	Mouse:  Left button up, pos=(885,139)
831.8624 	EXP 	slider: markerPos = 1.74375
831.8788 	EXP 	slider: markerPos = 1.74375
831.9060 	DATA 	Keypress: space
831.9143 	EXP 	New trial (rep=0, index=41): {'item_no': 13, 'sentence': 'This map shows the levels of a certain type of pollution in this country:', 'question': 'How severe do you think the environmental pollution in this pointed region is?', 'correct_option': 'NA', 'granularity': 0, 'file_name': '13cs', 'file_path': 'images/pointed_maps_images/13cs.jpeg'}
831.9399 	EXP 	sentence_text: autoDraw = False
831.9399 	EXP 	image: autoDraw = False
831.9399 	EXP 	question_text: autoDraw = False
831.9399 	EXP 	slider: autoDraw = False
831.9399 	EXP 	trial_counter_text: autoDraw = False
831.9399 	EXP 	spacebar_text: autoDraw = False
831.9399 	EXP 	sentence_text: text = 'This map shows the levels of a certain type of pollution in this country:'
831.9399 	EXP 	image: image = 'images/pointed_maps_images/13cs.jpeg'
831.9399 	EXP 	question_text: text = 'How severe do you think the environmental pollution in this pointed region is?'
831.9399 	EXP 	slider: markerPos = None
831.9399 	EXP 	slider: markerPos = None
831.9399 	EXP 	trial_counter_text: height = 0.025
831.9399 	EXP 	trial_counter_text: height = 0.025
831.9399 	EXP 	trial_counter_text: height = 0.025
831.9399 	EXP 	trial_counter_text: text = 'Trial 42 of 80'
831.9399 	EXP 	sentence_text: autoDraw = True
831.9399 	EXP 	image: autoDraw = True
831.9399 	EXP 	question_text: autoDraw = True
831.9399 	EXP 	slider: autoDraw = True
831.9399 	EXP 	trial_counter_text: autoDraw = True
831.9399 	EXP 	spacebar_text: autoDraw = True
832.0149 	DATA 	Mouse: Left button down, pos=(885,139)
832.0288 	EXP 	slider: markerPos = 1.74375
832.0457 	EXP 	slider: markerPos = 1.74375
